Cell_num,Day,Upload,Download
269,39,0.2554752254486084,1.7391079902648923
269,46,0.28848489761352536,2.697771492004394
271,3,0.24564579010009763,0.7095256423950196
271,4,0.10378011703491223,0.7302200508117674
271,10,0.2312535667419434,0.8663521289825435
271,11,0.21873115539550778,0.9451220607757569
271,17,0.14635046958923342,0.5662222862243651
271,18,0.07663838386535639,0.847105112075806
271,24,0.17812990188598646,1.3539009380340594
271,25,0.22124306678771977,1.1379543876647957
271,31,0.20540706634521483,1.2037436580657963
271,32,0.1858953952789306,0.9293171691894527
271,38,0.31214788436889646,1.1277416038513182
271,39,0.14057945251464837,1.2422322273254394
271,46,0.2696472644805906,1.4791298770904546
273,3,0.8776880359649658,6.713920984268186
273,4,0.7346860122680665,6.276816682815553
273,10,1.3564369678497321,9.713192024230958
273,11,0.9920989799499517,7.755560741424563
273,17,1.6835018825531,16.017986745834346
273,18,1.4936375331878664,16.983486595153803
273,24,1.8600437259674072,13.358901481628422
273,25,1.3585272121429446,11.530034761428828
273,31,2.024970912933349,18.25979574203491
273,32,2.0873828506469723,13.062067327499388
273,38,1.5060062408447266,8.65724425315857
273,39,1.8960989952087401,11.550571775436401
273,46,1.9357189083099378,14.096527566909792
275,3,0.6421595287322999,4.676288471221923
275,4,0.49595832824707026,4.352012042999268
275,10,0.6075383949279787,5.001543998718263
275,11,0.6518054199218748,7.820243501663205
275,17,1.0553915596008299,8.70838805198669
275,18,1.19870641708374,7.6249987602233915
275,24,0.9921879196166995,7.104323768615723
275,25,0.8497313404083257,8.394413557052612
275,31,1.320066442489624,15.135190763473513
275,32,1.1622229862213134,7.314689655303955
275,38,1.1161043548583989,10.828259420394895
275,39,0.7475524902343749,6.9582082080841055
275,46,1.3089696121215817,7.2818365478515625
277,3,0.18204302787780755,1.3696805095672613
277,4,0.1719744110107423,1.7965817260742176
277,10,0.15513271331787115,1.5020934867858888
277,11,0.15262333869934086,1.7243871498107897
277,17,0.17463751792907725,1.4650292396545406
277,18,0.18681436538696294,1.9001801872253423
277,24,0.16308628082275387,1.1564592933654785
277,25,0.17589105606079106,1.0401218414306639
277,31,0.19217901229858397,1.215154466629028
277,32,0.14624545097351074,0.9069887924194334
277,38,0.3093723201751709,2.2394048023223885
277,39,0.09230705261225466,0.5673138046264649
277,46,0.20838737487792955,1.0485080909729003
279,3,3.5814362335205083,26.32117031097413
279,4,3.539648199081421,29.199122247695925
279,10,2.0789676284790044,19.023450641632074
279,11,2.1618318748474135,18.69612880706787
279,17,2.6633090019226056,15.978021945953373
279,18,2.504173612594605,17.537287425994872
281,3,0.2541065788269043,2.5734056091308597
281,4,0.30286643028259275,3.4360949707031256
281,10,0.5103576946258546,4.188965158462524
281,11,0.4021749210357667,4.590519933700561
281,17,0.6189651966094969,6.0457975101470955
281,18,0.3788091087341309,4.566546249389649
281,24,0.6578852462768556,5.416117076873781
281,25,0.42391927719116207,3.8216457557678227
281,31,0.661228094100952,4.502228317260743
281,32,0.582218723297119,3.555157232284546
281,38,0.38235673904418965,4.3325174331665055
281,39,0.4601007366180419,2.256594142913818
281,46,0.5419327449798583,3.236517400741576
283,3,0.13841330528259269,2.1633428382873543
283,4,0.10548075675964365,0.7955260181427002
283,10,0.1471425151824951,2.2596614933013903
283,11,0.1542511272430421,2.013469486236572
283,17,0.13768181800842297,0.5288167285919189
283,18,0.0997878265380859,0.4949572849273684
283,24,0.1021339035034179,0.6544525337219238
283,25,0.12287087440490725,0.7691313838958734
283,31,0.1734225845336915,0.7404035854339597
283,32,0.19405913352966306,2.0205084609985353
283,38,0.1624787139892579,1.6850534057617184
283,39,0.15022869110107367,1.0706954860687257
283,46,0.2599931812286376,2.3297171783447252
285,3,0.27327317237854004,3.828055696487425
285,4,0.399273386001587,3.4140003108978267
285,10,0.33631664276123074,3.416623411178588
285,11,0.6153098773956298,5.711844177246095
285,17,0.4133976268768312,5.983931550979617
285,18,0.41456368446350106,6.025011882781984
285,24,0.5450738620758059,7.79812799453735
285,25,0.34686611175537113,4.445420455932617
285,31,1.277240839004517,7.77800227165222
285,32,1.2768628883361761,6.879299726486206
285,38,0.6804871273040765,4.953716125488282
285,39,0.5816589927673339,4.082349090576171
285,46,0.5678095531463621,1.3769881629943843
287,3,0.1820573043823242,3.231737880706788
287,4,0.17368182182312006,3.751379976272582
287,10,0.14251240730285633,1.9883281993865978
287,11,0.3303089809417721,4.5597417163848855
287,17,0.20704516410827656,4.870736970901491
287,18,0.15636068344116208,1.827725801467895
287,24,0.2131349849700928,4.705388860702516
287,25,0.24249052047729497,2.637510385513305
287,31,0.32716384887695293,6.730165872573853
287,32,0.19839706420898431,3.527360630035401
287,38,0.16936464309692387,3.0633852767944343
287,39,0.13933117866516115,2.824799461364746
287,46,0.17016902923583982,2.045526056289672
289,3,0.02916711807250979,0.16748505592346188
289,4,0.015754375457763665,0.23762448310852022
289,10,0.015604476928710939,0.21577046394348118
289,11,0.022748527526855467,0.17175403594970703
289,17,0.05982584953308103,0.8714858055114737
289,18,0.046245126724243156,0.8809471893310548
289,24,0.0895104312896728,0.5159333610534667
289,25,0.09942920684814456,0.3454686927795411
289,31,0.09329143524169928,1.0974953746795666
289,32,0.10164613723704881,1.0279192543029734
289,38,0.07624489784240722,0.6598026180267333
289,39,0.08848478317260743,0.9584491348266596
289,46,0.12514132499694827,1.8789505958557138
291,3,1.293003091812134,11.51591898918152
291,4,1.3858013153076174,15.423347635269158
291,10,2.184100618362427,18.84994505882263
291,11,1.5539642429351814,12.426301898956302
291,17,2.615799617767331,16.922259035110468
291,18,3.248428754806518,17.045061454772945
291,24,2.851349592208863,16.26320205688476
291,25,2.2010484504699703,16.990142841339118
291,31,3.1485766792297363,17.54643090248108
291,32,3.108090658187366,11.517705307006837
291,38,2.9644380283355707,21.488100690841662
291,39,2.0892954540252684,10.043102254867552
291,46,3.2755705261230474,25.63478507041931
293,3,0.21984085083007812,1.6759520721435552
293,4,0.2659940624237061,1.9458956527709959
293,10,0.36494934082031266,2.8443591499328615
293,11,0.2721332454681397,2.119932937622069
293,17,0.3474037551879884,2.411418952941895
293,18,0.23601135253906252,2.560148324966432
293,24,0.28005690574645986,3.4229889965057385
293,25,0.35900862693786634,2.777390689849855
293,31,0.2752331447601318,1.71560344696045
293,32,0.17830142021179202,1.6068533802032468
293,38,0.16468858718872062,1.0751821613311767
293,39,0.18298522949218693,1.6667265415191148
293,46,0.15820871353149413,1.8795453166961662
295,3,2.074513549804688,19.19188272476196
295,4,1.6821214294433595,17.800039653778082
295,10,3.391668062210083,30.415878562927244
295,11,2.373587856292726,21.875237836837776
295,17,3.233211698532103,23.620307474136364
295,18,2.8552860736846903,22.45723152160643
295,24,2.7044000148773204,18.67944421768189
295,25,2.6495610046386697,25.514041490554813
295,31,2.240202159881592,18.417861337661734
295,32,2.2144955539703357,12.87959454536438
295,38,2.1725954914093024,18.575513191223138
295,39,2.353446912765503,9.051369628906249
295,46,2.615607576370239,28.220444145202624
297,3,0.8450609111785895,8.022728252410893
297,4,1.562886257171631,13.930468091964725
297,10,1.1648720645904542,7.584176483154291
297,11,1.1214978504180917,9.45921930313111
297,17,1.4640520191192636,7.209740858077998
297,18,1.6082927608489992,16.618746042251587
297,24,0.6342016792297365,4.540980997085572
297,25,1.1675688457489009,7.426823081970212
297,31,0.38978163719177245,3.065888080596923
297,32,0.5152814483642578,3.6026041603088395
297,38,0.48806412696838375,3.2667749404907216
297,39,0.3115182113647455,2.1515828609466556
297,46,0.6826552867889412,4.30193058013916
464,3,0.6523444461822508,5.432521009445193
464,4,0.6594531345367434,4.821092090606692
464,10,0.6679916477203369,4.878214769363404
464,11,0.6861944007873534,5.17443250656128
464,17,0.8973419570922854,6.881348114013671
464,18,1.043278436660767,8.183483552932746
464,24,0.9825554275512703,9.87941002845764
464,25,1.0077695560455322,6.057652511596681
464,31,1.2634914875030527,10.260118169784551
464,32,1.238356227874756,6.618999872207642
464,38,1.1002866935729987,4.35367205619812
464,39,0.7251245307922357,5.007933712005614
466,3,3.07867564201355,21.179000034332287
466,4,3.212749824523926,26.370490179061893
466,10,3.16882197380066,24.454627447128292
466,11,3.5469317150115973,24.904463567733764
466,17,4.282407693862915,27.83494569778444
466,18,3.4773633480072035,20.251870965957636
466,24,2.6132381629943833,17.92258927345276
466,25,2.4538385963439944,20.827387533187864
466,31,3.3381140804290768,21.379714365005512
466,32,2.713993902206421,9.881168212890625
466,38,3.039577779769897,20.065413627624505
466,39,2.6620861148834227,10.938393945693967
466,46,2.6626405525207497,19.5550488948822
468,3,3.3906825733184816,30.640240163803114
468,4,4.0073054599761955,28.591507081985483
468,10,4.227905025482177,40.84648917198183
468,11,3.629271087646486,36.254021911621095
468,17,5.087692527770997,49.19087270736692
468,18,4.585993242263789,38.59645521163941
468,24,3.8653098201751708,21.16526647567751
468,25,3.767769041061402,30.772448339462283
468,31,4.430726194381714,32.461876745224004
468,32,4.9876324081420895,10.152158784866332
468,38,3.8759412479400646,35.800095319747925
468,39,3.4586138725280757,14.143542652130128
468,46,4.723147249221802,29.19406152725219
470,3,0.5538146305084231,5.037369041442871
470,4,0.41675030708312955,4.358609647750853
470,10,0.5465976428985596,4.6944942283630375
470,11,0.8439831447601318,5.259246768951414
470,17,1.080115985870361,13.499212923049924
470,18,0.9291474628448484,6.476059007644651
470,24,1.170719499588013,10.910931053161622
470,25,0.9595963001251219,6.175259637832644
470,31,0.9131459236145013,11.433704090118413
470,32,0.7811130619049073,5.172503957748412
470,38,1.2488034820556642,14.34717720031738
470,39,0.8208583354949951,6.54314296722412
470,46,1.3458646583557126,6.152094535827637
1124,3,3.009242544174195,28.1652227115631
1124,4,2.982710123062134,23.730014600753794
1124,10,3.6210489749908468,34.10359292984008
1124,11,2.8062048912048323,28.87057449340822
1124,17,4.259418716430664,32.991235799789436
1124,18,3.094242677688597,21.91962937355042
1124,24,3.373505449295043,24.118145313262943
1124,25,3.261559104919436,22.143514232635507
1124,31,3.9742299270629875,31.424712810516343
1124,32,3.544994211196849,11.611705875396728
1124,38,2.791199998855591,24.067911901474005
1124,39,2.9846684646606447,10.197355365753173
1124,46,3.492423095703126,28.79909919738768
1126,3,0.42215325355529787,3.898929538726805
1126,4,0.3682834720611573,3.662426729202271
1126,10,1.0039078330993654,9.231377220153812
1126,11,0.9732435131073003,5.052714548110962
1126,17,0.6618130683898926,5.2440326023101775
1126,18,0.6771489524841311,4.979038829803468
1126,24,0.9342174720764155,6.213076705932618
1126,25,0.5153071022033693,4.350014324188233
1126,31,0.8213099193572996,4.386058797836303
1126,32,0.508336009979248,4.788545198440551
1126,38,0.45460787773132333,4.336920375823974
1126,39,0.6145209884643555,4.019207515716553
1126,46,0.6349638938903809,5.385756978988646
1128,3,0.1841671276092528,1.302961492538452
1128,4,0.18300544738769534,0.9612691879272471
1128,10,0.38884437561035146,2.6770165634155267
1128,11,0.22794085502624523,1.6256974124908445
1128,17,0.2953662967681886,1.1822680950164797
1128,18,0.16731209754943838,1.2847527790069584
1128,24,0.21524093627929664,1.9288803482055665
1128,25,0.24953958511352525,1.8907135200500487
1128,31,1.1638773155212392,2.1204444885253895
1128,32,0.31026973724365237,1.438066062927246
1128,38,0.5884521770477293,2.7303258419036864
1128,39,0.22993207931518048,2.9404351329803413
1128,46,0.3102140522003174,2.2942951774597153
1130,3,0.4517648506164549,3.8562114524841298
1130,4,0.3913812446594238,3.2723997879028315
1130,10,0.48670722007751455,3.4510976123809822
1130,11,0.3755875015258788,2.8501201915740957
1130,17,0.4419941616058351,2.4106703662872313
1130,18,0.4238263130187989,3.8040231323242177
1130,24,0.6117755889892582,4.327868928909302
1130,25,0.3987577915191649,4.198781452178955
1130,31,0.5720918655395508,4.829237880706788
1130,32,0.3495835208892822,2.8767779636383057
1130,38,0.4723962497711182,3.8243618965148927
1130,39,0.4160366630553699,3.337185049057006
1130,46,0.4218376350402834,3.8030154228210447
1132,3,0.2662190532684327,1.3510653018951404
1132,4,0.352938137054443,1.6219353294372556
1132,10,0.30153422355651865,2.552888193130494
1132,11,0.2522588539123535,4.252061967849733
1132,17,0.458111152648926,2.185526781082152
1132,18,0.24270599365234385,2.3949833488464356
1132,24,0.5855970573425296,3.383162059783936
1132,25,0.22789247512817395,1.6003372859954847
1132,31,0.28210143089294437,1.681400671005249
1132,32,0.26054265022277834,1.7301116085052488
1132,38,0.31612495422363285,2.7556226730346682
1132,39,0.4419493865966791,2.488194017410278
1132,46,0.2691879940032959,2.9902093505859373
1134,3,0.6322225189208983,5.828851175308227
1134,4,0.4037060356140135,3.098012428283692
1134,10,0.9234705924987788,8.316827745437623
1134,11,0.6479160499572754,5.040192050933838
1134,17,0.682741327285766,5.52187705039978
1134,18,0.5119054889678955,3.6654682445526126
1134,24,0.8915960311889646,6.503345537185668
1134,25,0.687739496231079,7.386455507278442
1134,31,1.0203795051574707,5.823218660354613
1134,32,0.6708343505859375,5.56687359809875
1134,38,0.6278305435180664,6.099487590789794
1134,39,0.42874391555786134,3.1998449897766115
1134,46,0.6403590965270998,7.235708446502688
1136,3,0.5126899528503421,2.0466421985626213
1136,4,0.18065116882324214,1.9527100276947018
1136,10,0.40116483688354476,3.756471567153932
1136,11,0.33661104202270514,5.194808883666994
1136,17,0.33683990478515585,2.6951524162292473
1136,18,0.18316933631896973,1.2668253231048585
1136,24,0.2263559532165528,1.950124492645265
1136,25,0.3526153945922853,4.108812751770024
1136,31,0.4866011714935306,1.3556052780151358
1136,32,0.2277773666381836,3.8214604091644286
1136,38,0.23697038650512708,2.3221093940734843
1136,39,0.18744269371032715,1.3138513565063477
1136,46,0.27934967041015624,5.469146528244015
1138,3,0.23246760368347164,1.4249134159088144
1138,4,0.4137394809722901,2.845362758636476
1138,10,0.5124301624298098,3.1448492622375466
1138,11,0.30038887023925775,3.16535478591919
1138,17,0.49034577369689947,3.6406317710876515
1138,18,0.4072650623321534,1.6600326728820796
1138,24,0.6746326160430908,2.6023564147949214
1138,25,0.6355809211730958,2.510875577926637
1138,31,0.368568458557129,2.7394397068023673
1138,32,0.43957077026366675,2.5852520561218264
1138,38,0.30225044250488287,1.4408845806121824
1138,39,0.31684890747070305,2.0198892021179193
1138,46,0.3903973579406736,1.6634990501403815
7528,3,0.06469110488891605,1.2929709148406987
7528,4,0.24921575546264646,1.3189277553558345
7528,10,0.05924142837524411,0.5521702289581297
7528,11,0.08032645225524906,0.9006758022308345
7528,17,0.07940685272216795,1.827103757858275
7528,18,0.07625346183776856,1.2861384582519526
7528,24,0.0891259765625,2.2692907810211196
7528,25,0.1346235847473145,2.053191022872924
7528,31,0.14010612487792976,3.138050899505616
7528,32,0.1456866931915283,1.370495452880859
7528,38,0.04199507713317867,0.3900873088836668
7528,39,0.12672752380371094,0.8313445567584717
7528,46,0.08356277465820314,0.7315758037567137
7530,3,2.362833423614503,13.448712902069083
7530,4,1.1862651157379154,8.783954143524172
7530,10,1.290837669372559,10.758846502304083
7530,11,1.5420829486846925,11.08980021476745
7530,17,1.606619501113892,10.94205194473267
7530,18,1.5576665496826174,12.295520095825195
7530,24,1.2899703693389897,10.6238534450531
7530,25,1.2413943290710452,10.680040206909183
7530,31,0.2370834922790527,2.3791212940216067
7530,32,0.7048677062988227,5.89455316543579
7530,38,1.519527797698975,9.388190813064579
7530,39,1.4437478542327882,9.057406539916991
7530,46,1.56837673187256,10.837540988922122
7532,3,2.271356744766235,17.182778615951534
7532,4,2.1273474693298344,13.980107278823844
7532,10,2.3484810543060304,18.959783029556256
7532,11,2.739765033721925,15.829159574508665
7532,17,2.7345098304748543,19.635665035247815
7532,18,2.203841342926025,17.153626289367676
7532,24,2.607858400344849,18.357125053405777
7532,25,3.0937841224670395,17.888966417312616
7532,31,0.7635332202911373,7.145275335311883
7532,32,1.5353083229064943,4.941812143325805
7532,38,2.342362756729125,16.92018862724304
7532,39,2.734401540756225,10.2374227142334
7532,46,2.3846718502044673,15.155452909469604
7534,3,0.5040263462066653,5.371000823974608
7534,4,0.5193756294250488,4.611529655456545
7534,10,0.7774458789825438,8.000177726745605
7534,11,0.6341714859008789,5.084992713928223
7534,17,0.7513915729522702,9.871209211349488
7534,18,0.7113321971893307,6.40104072570801
7534,24,0.6369589900970458,8.482654247283934
7534,25,0.594845733642578,6.499156017303467
7534,31,1.1254467773437502,8.778117856979366
7534,32,0.7536615371704102,6.267255716323853
7534,38,0.7469275093078614,6.344740390777588
7534,39,0.9372313690185547,8.329331150054932
7534,46,1.0116413402557372,5.546315879821779
7536,3,0.09730830192565917,1.1086100769042961
7536,4,0.07814853668212891,0.8006494617462157
7536,10,0.09075418472290037,0.9218237495422354
7536,11,0.08482645988464357,0.918232126235962
7536,17,0.06768126487731932,0.5857304954528807
7536,18,0.06620292663574218,0.6289769077301026
7536,24,0.06433500289916991,0.7425954532623292
7536,25,0.09635506629943844,0.8900025749206539
7536,31,0.1831004428863524,0.9818881034851082
7536,32,0.12673150062561034,0.9569115829467773
7536,38,0.15228603363037108,1.285952100753784
7536,39,0.09287725448608394,0.9483769893646239
7536,46,0.08005789756774905,0.8725439071655269
7538,3,0.15666996002197264,1.0847241783142088
7538,4,0.1525485038757325,1.0405477619171142
7538,10,0.11615851402282716,0.7715820693969727
7538,11,0.11885121345520025,0.7996543884277342
7538,17,0.1672716045379639,1.3010321521759032
7538,18,0.12737540245056145,0.7236112689971925
7538,24,0.1477739238739014,0.9960483646392828
7538,25,0.1602349853515624,0.9220920944213872
7538,31,0.20303997993469236,1.4124161052703856
7538,32,0.16469119071960442,0.9733363246917724
7538,38,0.21395325660705555,1.252404966354371
7538,39,0.15514558792113756,1.0329401969909668
7538,46,0.13091954231262207,0.9429092407226557
7540,3,0.6581091880798339,2.5928868007659895
7540,4,0.36351247787475605,1.5096179866790778
7540,10,0.6091450786590575,2.608177213668824
7540,11,0.31121162414550785,1.9257394981384266
7540,17,0.4070282936096191,1.6871004104614253
7540,18,0.7650922203063965,4.20089068412781
7540,24,1.390176486968995,3.6757983684539797
7540,25,1.4513124084472668,4.636397151947022
7540,31,1.599829711914062,6.613813056945803
7540,32,1.5370452117919922,4.278282680511475
7540,38,1.55945827484131,3.4103908824920657
7540,39,0.6159622859954829,2.7495633888244617
7540,46,1.3944766902923575,4.219878654479979
7542,3,0.06793486595153807,0.35990487098693846
7542,4,0.06462623596191408,0.2942593193054201
7542,10,0.1181354713439942,1.3161268329620353
7542,11,0.07729906082153326,1.197167701721191
7542,17,0.09277879714965818,1.3245209789276124
7542,18,0.12022137641906737,0.707989683151245
7542,24,0.21463294982910155,2.766596641540525
7542,25,0.21187530517578135,1.2110317230224612
7542,31,0.34289826393127487,1.4278794384002689
7542,32,0.09233348846435549,0.783462905883789
7542,38,0.06794431686401367,1.3909609413146962
7542,39,0.10216329574584909,0.9685737800598144
7542,46,0.10469535827636724,0.8555258560180664
7544,3,0.9689412689208983,5.1891887569427455
7544,4,1.2341692733764655,7.287797956466676
7544,10,1.0587845897674557,6.098732814788815
7544,11,1.7029453754425048,6.797630262374879
7544,17,1.9142689609527597,7.291123571395873
7544,18,1.0616379165649403,6.7458143615722665
7544,24,1.1609962368011475,6.130560579299927
7544,25,0.9605838394165042,5.945790214538576
7544,31,0.9522038650512695,5.755403118133542
7544,32,0.9180270576477046,5.4857735919952395
7544,38,2.454129858016968,16.26834840774536
7544,39,0.7101453590393068,4.7900373458862235
7544,46,1.2452436447143562,7.258596200942997
7546,3,0.7746863174438476,6.1205872058868405
7546,4,0.9384870243072512,9.12341082572937
7546,10,1.0566697597503656,8.163131856918335
7546,11,1.0860693740844727,9.176139307022098
7546,17,1.3813430595397957,11.485799102783206
7546,18,1.3582318687438972,10.221081037521364
7546,24,1.4170700263977056,8.930953369140624
7546,25,1.6860015010833738,11.430984687805173
7546,31,1.468024988174438,10.773954334259031
7546,32,1.6105560207366942,12.301683406829834
7546,38,1.8169451045989986,13.257490978240961
7546,39,1.5897508621215815,9.431652154922487
7546,46,1.6312872409820554,9.35901149749756
7548,3,0.882957515716553,7.724321537017822
7548,4,0.7133348464965816,5.632834215164187
7548,10,0.646461305618286,4.101296987533567
7548,11,1.0139763736724854,7.777026834487919
7548,17,1.253981161117554,6.812696132659914
7548,18,0.778815813064575,5.862122611999514
7548,24,0.7999658966064451,7.712669363021855
7548,25,1.3455039215087894,10.125487585067745
7548,31,1.0031275844573975,9.479624376296998
7548,32,0.8727975845336913,7.0175120449065655
