Date,Time,Cell_num,Upload,Download,Day,Hour
2018/3/3,22,186,0.047248678,0.233317823,3,71
2018/3/3,23,186,0.019699755,0.326798382,3,72
2018/3/4,0,186,0.005067415,0.686821747,4,73
2018/3/4,1,186,0.003167105,0.412575645,4,74
2018/3/4,2,186,0.001408749,0.004242792,4,75
2018/3/4,3,186,0.001415939,0.012857676,4,76
2018/3/4,4,186,0.001480179,0.010726376,4,77
2018/3/4,5,186,0.002071362,0.004389696,4,78
2018/3/4,6,186,0.019616985,0.037659407,4,79
2018/3/4,7,186,0.010122137,0.084138069,4,80
2018/3/4,8,186,0.01835165,0.164882364,4,81
2018/3/4,9,186,0.009658098,0.109623022,4,82
2018/3/4,10,186,0.007619534,0.066639004,4,83
2018/3/4,11,186,0.004963074,0.029891768,4,84
2018/3/4,12,186,0.005447035,0.018303728,4,85
2018/3/4,13,186,0.008064737,0.051371126,4,86
2018/3/4,14,186,0.005299597,0.046834345,4,87
2018/3/4,15,186,0.004272337,0.027312107,4,88
2018/3/4,16,186,0.00460701,0.035104866,4,89
2018/3/4,17,186,0.008014059,0.043126383,4,90
2018/3/4,18,186,0.046689301,0.118131351,4,91
2018/3/4,19,186,0.050979624,0.157414713,4,92
2018/3/4,20,186,0.019965782,0.16388669,4,93
2018/3/4,21,186,0.02744278,0.14190465,4,94
2018/3/4,22,186,0.013074732,0.231783237,4,95
2018/3/4,23,186,0.01799448,0.443558083,4,96
2018/3/5,0,186,0.013241053,0.510113974,5,97
2018/3/5,1,186,0.003351297,0.006764822,5,98
2018/3/5,2,186,0.000813742,0.001557713,5,99
2018/3/5,3,186,0.002024279,0.117701664,5,100
2018/3/5,4,186,0.000886517,0.003924341,5,101
2018/3/5,5,186,0.000509892,0.000869923,5,102
2018/3/5,6,186,0.002893944,0.018208284,5,103
2018/3/5,7,186,0.003675146,0.02443408,5,104
2018/3/5,8,186,0.003107948,0.031727753,5,105
2018/3/5,9,186,0.001363554,0.007574158,5,106
2018/3/5,10,186,0.001774549,0.005292034,5,107
2018/3/5,11,186,0.0109408,1.001722507,5,108
2018/3/5,12,186,0.008277168,0.093275547,5,109
2018/3/5,13,186,0.005830088,0.035305805,5,110
2018/3/5,14,186,0.002182646,0.067828236,5,111
2018/3/5,15,186,0.002447205,0.015907164,5,112
2018/3/5,16,186,0.001302986,0.006899395,5,113
2018/3/5,17,186,0.006654844,0.012822542,5,114
2018/3/5,18,186,0.006906824,0.02000782,5,115
2018/3/5,19,186,0.007345057,0.052140598,5,116
2018/3/5,20,186,0.011857424,0.115120173,5,117
2018/3/5,21,186,0.036837187,0.322859221,5,118
2018/3/5,22,186,0.01805562,0.376343565,5,119
2018/3/5,23,186,0.011742105,0.333223305,5,120
2018/3/6,0,186,0.007995367,0.23204257,6,121
2018/3/6,1,186,0.000746851,0.001281538,6,122
2018/3/6,2,186,0.001936712,0.004261398,6,123
2018/3/6,3,186,0.000649815,0.001052847,6,124
2018/3/6,4,186,0.000959082,0.001829081,6,125
2018/3/6,5,186,0.000686655,0.001294069,6,126
2018/3/6,6,186,0.004228916,0.028654947,6,127
2018/3/6,7,186,0.005678492,0.048190145,6,128
2018/3/6,8,186,0.003465233,0.03745616,6,129
2018/3/6,9,186,0.006915684,0.142265415,6,130
2018/3/6,10,186,0.001497507,0.004969559,6,131
2018/3/6,11,186,0.001512251,0.00852706,6,132
2018/3/6,12,186,0.002279215,0.012377176,6,133
2018/3/6,13,186,0.05166894,0.05625927,6,134
2018/3/6,14,186,0.002352571,0.016932268,6,135
2018/3/6,15,186,0.017346582,0.171709442,6,136
2018/3/6,16,186,0.008243694,0.179382076,6,137
2018/3/6,17,186,0.030079317,0.17303442,6,138
2018/3/6,18,186,0.006145611,0.097964678,6,139
2018/3/6,19,186,0.016986179,0.510781288,6,140
2018/3/6,20,186,0.015266571,0.137428894,6,141
2018/3/6,21,186,0.018862638,0.270786371,6,142
2018/3/6,22,186,0.028473845,0.306308861,6,143
2018/3/6,23,186,0.015986652,0.242877579,6,144
2018/3/7,0,186,0.007573032,0.155135345,7,145
2018/3/7,1,186,0.001515512,0.035492296,7,146
2018/3/7,2,186,0.000240345,0.000538635,7,147
2018/3/7,3,186,0.000656519,0.000967941,7,148
2018/3/7,4,186,0.000587044,0.000892143,7,149
2018/3/7,5,186,0.000983801,0.002411995,7,150
2018/3/7,6,186,0.002190304,0.008963394,7,151
2018/3/7,7,186,0.003473663,0.018691225,7,152
2018/3/7,8,186,0.005821676,0.080109053,7,153
2018/3/7,9,186,0.003822975,0.046599007,7,154
2018/3/7,10,186,0.006699076,0.017319365,7,155
2018/3/7,11,186,0.001060066,0.004621181,7,156
2018/3/7,12,186,0.0038025,0.018536987,7,157
2018/3/7,13,186,0.006244917,0.02101162,7,158
2018/3/7,14,186,0.003767195,0.028700895,7,159
2018/3/7,15,186,0.013420315,1.012620506,7,160
2018/3/7,16,186,0.002919121,0.046667976,7,161
2018/3/7,17,186,0.003186092,0.018946362,7,162
2018/3/7,18,186,0.006797295,0.045503712,7,163
2018/3/7,19,186,0.009322863,0.053864155,7,164
2018/3/7,20,186,0.026072226,0.024775457,7,165
2018/3/7,21,186,0.023360395,0.101978798,7,166
2018/3/7,22,186,0.021182537,0.210913048,7,167
2018/3/7,23,186,0.010056229,0.736295834,7,168
2018/3/8,0,186,0.016051788,0.324682484,8,169
2018/3/8,1,186,0.004604492,0.220737896,8,170
2018/3/8,2,186,0.003758888,0.048407574,8,171
2018/3/8,3,186,0.00056283,0.000775824,8,172
2018/3/8,4,186,0.000404215,0.000792274,8,173
2018/3/8,5,186,0.000596952,0.000789452,8,174
2018/3/8,6,186,0.002483397,0.025758457,8,175
2018/3/8,7,186,0.072616549,0.099346209,8,176
2018/3/8,8,186,0.011202698,0.043300591,8,177
2018/3/8,9,186,0.002795534,0.019051695,8,178
2018/3/8,10,186,0.001711645,0.017583075,8,179
2018/3/8,11,186,0.002086811,0.012047739,8,180
2018/3/8,12,186,0.004139242,0.011718464,8,181
2018/3/8,13,186,0.006406574,0.052321148,8,182
2018/3/8,14,186,0.002297754,0.01631547,8,183
2018/3/8,15,186,0.001598568,0.139961853,8,184
2018/3/8,16,186,0.002002096,0.009845753,8,185
2018/3/8,17,186,0.003187799,0.012794218,8,186
2018/3/8,18,186,0.007799177,0.035480824,8,187
2018/3/8,19,186,0.009282274,0.297474241,8,188
2018/3/8,20,186,0.038469849,0.332573109,8,189
2018/3/8,21,186,0.011845264,0.230058565,8,190
2018/3/8,22,186,0.039876556,0.432852564,8,191
2018/3/8,23,186,0.032430201,0.343083439,8,192
2018/3/9,0,186,0.009652557,0.266619339,9,193
2018/3/9,1,186,0.003311634,0.016182299,9,194
2018/3/9,2,186,0.00077117,0.002570286,9,195
2018/3/9,3,186,0.000696468,0.001419888,9,196
2018/3/9,4,186,0.000655231,0.001246414,9,197
2018/3/9,5,186,0.000739889,0.001424065,9,198
2018/3/9,6,186,0.004346886,0.023535204,9,199
2018/3/9,7,186,0.002898855,0.018378115,9,200
2018/3/9,8,186,0.004326944,0.019746351,9,201
2018/3/9,9,186,0.003247814,0.032037354,9,202
2018/3/9,10,186,0.000662699,0.001482372,9,203
2018/3/9,11,186,0.004424124,0.026179018,9,204
2018/3/9,12,186,0.001861324,0.008480625,9,205
2018/3/9,13,186,0.000696154,0.002616911,9,206
2018/3/9,14,186,0.003432121,0.13434866,9,207
2018/3/9,15,186,0.007376547,0.314233694,9,208
2018/3/9,16,186,0.00134903,0.013744726,9,209
2018/3/9,17,186,0.001875305,0.004458103,9,210
2018/3/9,18,186,0.003785343,0.017783518,9,211
2018/3/9,19,186,0.011339722,0.094077663,9,212
2018/3/9,20,186,0.012374306,0.14136157,9,213
2018/3/9,21,186,0.011948767,0.143485155,9,214
2018/3/9,22,186,0.012762423,0.410993595,9,215
2018/3/9,23,186,0.013016691,0.249477034,9,216
2018/3/10,0,186,0.012404757,0.158119469,10,217
2018/3/10,1,186,0.008481846,0.286312895,10,218
2018/3/10,2,186,0.002398787,0.219559898,10,219
2018/3/10,3,186,0.000735826,0.001221504,10,220
2018/3/10,4,186,0.000684547,0.001278858,10,221
2018/3/10,5,186,0.001121244,0.003467932,10,222
2018/3/10,6,186,0.002472563,0.007155161,10,223
2018/3/10,7,186,0.006154051,0.037583218,10,224
2018/3/10,8,186,0.00521944,0.031982126,10,225
2018/3/10,9,186,0.010047159,0.080572863,10,226
2018/3/10,10,186,0.004920206,0.026567736,10,227
2018/3/10,11,186,0.009049721,0.073998146,10,228
2018/3/10,12,186,0.006119127,0.035536919,10,229
2018/3/10,13,186,0.008815765,0.140527163,10,230
2018/3/10,14,186,0.003052578,0.028619843,10,231
2018/3/10,15,186,0.003864126,0.109851608,10,232
2018/3/10,16,186,0.005204239,0.085337629,10,233
2018/3/10,17,186,0.009239788,0.135226927,10,234
2018/3/10,18,186,0.004570408,0.012349844,10,235
2018/3/10,19,186,0.007551727,0.016496964,10,236
2018/3/10,20,186,0.01327981,0.046839848,10,237
2018/3/10,21,186,0.027404613,0.231999197,10,238
2018/3/10,22,186,0.029104824,0.478503113,10,239
2018/3/10,23,186,0.032301207,0.564365444,10,240
2018/3/11,0,186,0.021562366,0.541626816,11,241
2018/3/11,1,186,0.017326298,0.736118755,11,242
2018/3/11,2,186,0.002625866,0.082144842,11,243
2018/3/11,3,186,0.002136755,0.028576641,11,244
2018/3/11,4,186,0.003960667,0.001695099,11,245
2018/3/11,5,186,0.000961142,0.001932859,11,246
2018/3/11,6,186,0.003082113,0.007741566,11,247
2018/3/11,7,186,0.005889692,0.020457191,11,248
2018/3/11,8,186,0.00985487,0.070103245,11,249
2018/3/11,9,186,0.009615021,0.15334837,11,250
2018/3/11,10,186,0.011343508,0.218631277,11,251
2018/3/11,11,186,0.008577824,0.141366272,11,252
2018/3/11,12,186,0.016893225,0.126435003,11,253
2018/3/11,13,186,0.022599173,0.171405439,11,254
2018/3/11,14,186,0.023611631,0.359411755,11,255
2018/3/11,15,186,0.031735468,0.268109722,11,256
2018/3/11,16,186,0.021222582,0.057229471,11,257
2018/3/11,17,186,0.01476634,0.189182882,11,258
2018/3/11,18,186,0.011321049,0.098049688,11,259
2018/3/11,19,186,0.015899658,0.232140665,11,260
2018/3/11,20,186,0.053997078,0.440697451,11,261
2018/3/11,21,186,0.057090549,0.371465559,11,262
2018/3/11,22,186,0.147057762,0.674718723,11,263
2018/3/11,23,186,0.042197332,0.507062416,11,264
2018/3/12,0,186,0.017269459,0.336666765,12,265
2018/3/12,1,186,0.008282709,0.096053944,12,266
2018/3/12,2,186,0.002031612,0.00707386,12,267
2018/3/12,3,186,0.000911083,0.005472765,12,268
2018/3/12,4,186,0.000659981,0.001028233,12,269
2018/3/12,5,186,0.002156973,0.009047842,12,270
2018/3/12,6,186,0.004735613,0.035889206,12,271
2018/3/12,7,186,0.007532673,0.072012215,12,272
2018/3/12,8,186,0.006684227,0.05395566,12,273
2018/3/12,9,186,0.006083326,0.032688541,12,274
2018/3/12,10,186,0.018041811,0.166663923,12,275
2018/3/12,11,186,0.014787979,0.320714149,12,276
2018/3/12,12,186,0.011447821,0.254664841,12,277
2018/3/12,13,186,0.010772705,0.175235624,12,278
2018/3/12,14,186,0.031110249,0.119438982,12,279
2018/3/12,15,186,0.018378515,0.265127754,12,280
2018/3/12,16,186,0.013119001,0.258584595,12,281
2018/3/12,17,186,0.047570305,0.386507502,12,282
2018/3/12,18,186,0.019023085,0.208569708,12,283
2018/3/12,19,186,0.03051363,0.353419352,12,284
2018/3/12,20,186,0.159267025,0.53886034,12,285
2018/3/12,21,186,0.240052404,0.439035683,12,286
2018/3/12,22,186,0.090154104,0.210536318,12,287
2018/3/12,23,186,0.009784145,0.243589411,12,288
2018/3/13,0,186,0.01969245,0.375380268,13,289
2018/3/13,1,186,0.01276226,0.465299559,13,290
2018/3/13,2,186,0.001518784,0.044089289,13,291
2018/3/13,3,186,0.001567526,0.029158907,13,292
2018/3/13,4,186,0.002386885,0.032797499,13,293
2018/3/13,5,186,0.003469696,0.138563929,13,294
2018/3/13,6,186,0.003042736,0.034405651,13,295
2018/3/13,7,186,0.008249683,0.048129654,13,296
2018/3/13,8,186,0.00509943,0.100491514,13,297
2018/3/13,9,186,0.004947624,0.119438791,13,298
2018/3/13,10,186,0.004223251,0.037974234,13,299
2018/3/13,11,186,0.005079231,0.11768486,13,300
2018/3/13,12,186,0.047858191,0.041388235,13,301
2018/3/13,13,186,0.006791592,0.029778175,13,302
2018/3/13,14,186,0.010678129,0.042890835,13,303
2018/3/13,15,186,0.011065731,0.184361992,13,304
2018/3/13,16,186,0.013464966,0.251610718,13,305
2018/3/13,17,186,0.008659945,0.151641836,13,306
2018/3/13,18,186,0.011172581,0.062374115,13,307
2018/3/13,19,186,0.057726288,0.093385744,13,308
2018/3/13,20,186,0.008933039,0.076494608,13,309
2018/3/13,21,186,0.060610065,0.118621359,13,310
2018/3/13,22,186,0.051373425,0.626546326,13,311
2018/3/13,23,186,0.021381741,0.350350552,13,312
2018/3/14,0,186,0.014896488,0.364616299,14,313
2018/3/14,1,186,0.001387777,0.054104328,14,314
2018/3/14,2,186,0.000809793,0.001496868,14,315
2018/3/14,3,186,0.001053419,0.001660242,14,316
2018/3/14,4,186,0.002069502,0.043447151,14,317
2018/3/14,5,186,0.00174119,0.014635849,14,318
2018/3/14,6,186,0.003487883,0.010550308,14,319
2018/3/14,7,186,0.005898104,0.045217152,14,320
2018/3/14,8,186,0.006057138,0.036479378,14,321
2018/3/14,9,186,0.002856255,0.018106546,14,322
2018/3/14,10,186,0.001848164,0.005870733,14,323
2018/3/14,11,186,0.010142212,0.016786156,14,324
2018/3/14,12,186,0.004129858,0.03121377,14,325
2018/3/14,13,186,0.02118371,0.117092857,14,326
2018/3/14,14,186,0.054316645,0.129262037,14,327
2018/3/14,15,186,0.008297691,0.046177254,14,328
2018/3/14,16,186,0.01598856,0.110261908,14,329
2018/3/14,17,186,0.013943672,0.114736862,14,330
2018/3/14,18,186,0.012740965,0.044150591,14,331
2018/3/14,19,186,0.029849415,0.12262188,14,332
2018/3/14,20,186,0.018670435,0.097726755,14,333
2018/3/14,21,186,0.066432619,0.185247307,14,334
2018/3/14,22,186,0.069570169,0.338970261,14,335
2018/3/14,23,186,0.014032907,0.274863167,14,336
2018/3/15,0,186,0.065686398,0.176478653,15,337
2018/3/15,1,186,0.007242241,0.030025339,15,338
2018/3/15,2,186,0.00165247,0.015302258,15,339
2018/3/15,3,186,0.001567583,0.002535086,15,340
2018/3/15,4,186,0.001619377,0.005443945,15,341
2018/3/15,5,186,0.001337814,0.004941006,15,342
2018/3/15,6,186,0.009241781,0.277262192,15,343
2018/3/15,7,186,0.006453352,0.053606396,15,344
2018/3/15,8,186,0.004357643,0.034408226,15,345
2018/3/15,9,186,0.008363523,0.023177214,15,346
2018/3/15,10,186,0.012135582,0.030828972,15,347
2018/3/15,11,186,0.030426826,0.056155977,15,348
2018/3/15,12,186,0.026651888,0.038915281,15,349
2018/3/15,13,186,0.002159462,0.02277441,15,350
2018/3/15,14,186,0.002862768,0.020555754,15,351
2018/3/15,15,186,0.006773415,0.117779589,15,352
2018/3/15,16,186,0.003158655,0.017837505,15,353
2018/3/15,17,186,0.007942162,0.379623852,15,354
2018/3/15,18,186,0.006655874,0.066120567,15,355
2018/3/15,19,186,0.019824457,0.119311047,15,356
2018/3/15,20,186,0.046580229,0.097568111,15,357
2018/3/15,21,186,0.012577686,0.118676195,15,358
2018/3/15,22,186,0.018422375,0.111085901,15,359
2018/3/15,23,186,0.018549585,0.301411877,15,360
2018/3/16,0,186,0.011470594,0.147137957,16,361
2018/3/16,1,186,0.004787197,0.032669334,16,362
2018/3/16,2,186,0.004029379,0.153594427,16,363
2018/3/16,3,186,0.001762686,0.007143497,16,364
2018/3/16,4,186,0.001979494,0.007976103,16,365
2018/3/16,5,186,0.001691971,0.003326921,16,366
2018/3/16,6,186,0.003515301,0.052604151,16,367
2018/3/16,7,186,0.005498714,0.044591398,16,368
2018/3/16,8,186,0.003330832,0.016682205,16,369
2018/3/16,9,186,0.001476555,0.004710789,16,370
2018/3/16,10,186,0.003012352,0.009255533,16,371
2018/3/16,11,186,0.002906513,0.009958858,16,372
2018/3/16,12,186,0.002889957,0.004477959,16,373
2018/3/16,13,186,0.004218082,0.105732994,16,374
2018/3/16,14,186,0.007997551,0.031466665,16,375
2018/3/16,15,186,0.097613611,0.074825659,16,376
2018/3/16,16,186,0.022707977,0.067163305,16,377
2018/3/16,17,186,0.010116549,0.043039417,16,378
2018/3/16,18,186,0.00503006,0.016523342,16,379
2018/3/16,19,186,0.007430344,0.033337755,16,380
2018/3/16,20,186,0.013367529,0.232486372,16,381
2018/3/16,21,186,0.023915701,0.262052393,16,382
2018/3/16,22,186,0.022341003,0.635419302,16,383
2018/3/16,23,186,0.006411037,0.035948753,16,384
2018/3/17,0,186,0.029096327,0.211140137,17,385
2018/3/17,1,186,0.002547207,0.035764074,17,386
2018/3/17,2,186,0.001052952,0.003124666,17,387
2018/3/17,3,186,0.000824261,0.002959633,17,388
2018/3/17,4,186,0.000920553,0.002647877,17,389
2018/3/17,5,186,0.000982437,0.002923822,17,390
2018/3/17,6,186,0.003494682,0.028700371,17,391
2018/3/17,7,186,0.005837679,0.032780275,17,392
2018/3/17,8,186,0.00859973,0.232412529,17,393
2018/3/17,9,186,0.017408943,0.068820992,17,394
2018/3/17,10,186,0.014484043,0.069404621,17,395
2018/3/17,11,186,0.022421074,0.057372866,17,396
2018/3/17,12,186,0.00912673,0.063431635,17,397
2018/3/17,13,186,0.006720352,0.074074984,17,398
2018/3/17,14,186,0.004310741,0.069030027,17,399
2018/3/17,15,186,0.005940008,0.029926062,17,400
2018/3/17,16,186,0.009693594,0.080670843,17,401
2018/3/17,17,186,0.007712746,0.067111483,17,402
2018/3/17,18,186,0.014976244,0.0789007,17,403
2018/3/17,19,186,0.02023304,0.09626421,17,404
2018/3/17,20,186,0.038110733,0.072171707,17,405
2018/3/17,21,186,0.033354149,0.240412674,17,406
2018/3/17,22,186,0.038636379,0.298186007,17,407
2018/3/17,23,186,0.025314121,0.663499022,17,408
2018/3/18,0,186,0.010295029,0.268720398,18,409
2018/3/18,1,186,0.001370211,0.003623543,18,410
2018/3/18,2,186,0.000963631,0.001296139,18,411
2018/3/18,3,186,0.001295004,0.025453615,18,412
2018/3/18,4,186,0.000842371,0.00227788,18,413
2018/3/18,5,186,0.002600603,0.022510061,18,414
2018/3/18,6,186,0.002316418,0.016132383,18,415
2018/3/18,7,186,0.006138668,0.038495979,18,416
2018/3/18,8,186,0.007857876,0.052074232,18,417
2018/3/18,9,186,0.032010794,0.231375771,18,418
2018/3/18,10,186,0.013885441,0.044172525,18,419
2018/3/18,11,186,0.007040882,0.02559207,18,420
2018/3/18,12,186,0.0043501,0.033238602,18,421
2018/3/18,13,186,0.024750271,0.036976814,18,422
2018/3/18,14,186,0.029970942,0.124611712,18,423
2018/3/18,15,186,0.009664145,0.18471405,18,424
2018/3/18,16,186,0.011195583,0.089694099,18,425
2018/3/18,17,186,0.050912933,0.131921101,18,426
2018/3/18,18,186,0.030987692,0.419900541,18,427
2018/3/18,19,186,0.024179077,0.210791521,18,428
2018/3/18,20,186,0.011235476,0.06160862,18,429
2018/3/18,21,186,0.023860893,0.288312263,18,430
2018/3/18,22,186,0.054000463,0.951545572,18,431
2018/3/18,23,186,0.06264863,0.969923677,18,432
2018/3/19,0,186,0.017524405,0.616425991,19,433
2018/3/19,1,186,0.00663578,0.025595932,19,434
2018/3/19,2,186,0.008942728,0.050052099,19,435
2018/3/19,3,186,0.002763834,0.004545774,19,436
2018/3/19,4,186,0.00247283,0.004818897,19,437
2018/3/19,5,186,0.002279825,0.004770536,19,438
2018/3/19,6,186,0.007489166,0.066206293,19,439
2018/3/19,7,186,0.026801958,0.054273424,19,440
2018/3/19,8,186,0.004168949,0.014365168,19,441
2018/3/19,9,186,0.007615042,0.044186783,19,442
2018/3/19,10,186,0.034431925,0.058953514,19,443
2018/3/19,11,186,0.011024885,0.047265778,19,444
2018/3/19,12,186,0.002355661,0.017325811,19,445
2018/3/19,13,186,0.006381083,0.020007963,19,446
2018/3/19,14,186,0.013582993,0.079281998,19,447
2018/3/19,15,186,0.020564871,0.0866994,19,448
2018/3/19,16,186,0.003950624,0.032617283,19,449
2018/3/19,17,186,0.008421822,0.057881927,19,450
2018/3/19,18,186,0.013172865,0.152722244,19,451
2018/3/19,19,186,0.022937679,0.18143631,19,452
2018/3/19,20,186,0.018467131,0.16053525,19,453
2018/3/19,21,186,0.035041361,0.804614334,19,454
2018/3/19,22,186,0.092945242,0.501546679,19,455
2018/3/19,23,186,0.0161341,0.101519089,19,456
2018/3/20,0,186,0.013091345,0.10656518,20,457
2018/3/20,1,186,0.004357929,0.044006891,20,458
2018/3/20,2,186,0.001506252,0.002718697,20,459
2018/3/20,3,186,0.001630535,0.004545813,20,460
2018/3/20,4,186,0.00184062,0.004093046,20,461
2018/3/20,5,186,0.00239336,0.032252598,20,462
2018/3/20,6,186,0.00480628,0.083794241,20,463
2018/3/20,7,186,0.028699141,0.145642776,20,464
2018/3/20,8,186,0.01029809,0.05052762,20,465
2018/3/20,9,186,0.008308859,0.033299198,20,466
2018/3/20,10,186,0.00485898,0.014466801,20,467
2018/3/20,11,186,0.001461926,0.011778297,20,468
2018/3/20,12,186,0.002651663,0.016702805,20,469
2018/3/20,13,186,0.014441481,0.038350115,20,470
2018/3/20,14,186,0.006480007,0.044409666,20,471
2018/3/20,15,186,0.006497231,0.047029324,20,472
2018/3/20,16,186,0.005553112,0.038860893,20,473
2018/3/20,17,186,0.004727488,0.043269281,20,474
2018/3/20,18,186,0.011951618,0.096588087,20,475
2018/3/20,19,186,0.009723864,0.043803139,20,476
2018/3/20,20,186,0.019020147,0.052907925,20,477
2018/3/20,21,186,0.021679201,0.391666842,20,478
2018/3/20,22,186,0.143273487,0.753403368,20,479
2018/3/20,23,186,0.081615219,0.963630638,20,480
2018/3/21,0,186,0.008911047,0.113153372,21,481
2018/3/21,1,186,0.002405634,0.029908495,21,482
2018/3/21,2,186,0.001651545,0.004733362,21,483
2018/3/21,3,186,0.001603212,0.003899879,21,484
2018/3/21,4,186,0.001475563,0.002512865,21,485
2018/3/21,5,186,0.001879635,0.0041922,21,486
2018/3/21,6,186,0.029299097,0.031447926,21,487
2018/3/21,7,186,0.097984982,0.112319374,21,488
2018/3/21,8,186,0.02227726,0.066060619,21,489
2018/3/21,9,186,0.009417391,0.12370204,21,490
2018/3/21,10,186,0.00881917,0.142708664,21,491
2018/3/21,11,186,0.01162241,0.033470316,21,492
2018/3/21,12,186,0.004809303,0.034021168,21,493
2018/3/21,13,186,0.005713024,0.019948769,21,494
2018/3/21,14,186,0.031697454,0.028340473,21,495
2018/3/21,15,186,0.001642075,0.010643358,21,496
2018/3/21,16,186,0.006186609,0.096029558,21,497
2018/3/21,17,186,0.009054451,0.155197744,21,498
2018/3/21,18,186,0.009583244,0.0441961,21,499
2018/3/21,19,186,0.017044458,0.063531513,21,500
2018/3/21,20,186,0.022170677,0.221158638,21,501
2018/3/21,21,186,0.031795683,0.329905901,21,502
2018/3/21,22,186,0.026707077,0.442344103,21,503
2018/3/21,23,186,0.02423831,0.114937668,21,504
2018/3/22,0,186,0.015621033,0.312426634,22,505
2018/3/22,1,186,0.008864765,0.31466608,22,506
2018/3/22,2,186,0.008943768,0.050123711,22,507
2018/3/22,3,186,0.002936993,0.013523846,22,508
2018/3/22,4,186,0.003018303,0.013130035,22,509
2018/3/22,5,186,0.007198305,0.039268293,22,510
2018/3/22,6,186,0.0050634,0.029808331,22,511
2018/3/22,7,186,0.008117962,0.053183022,22,512
2018/3/22,8,186,0.00695385,0.043874264,22,513
2018/3/22,9,186,0.003709688,0.032535467,22,514
2018/3/22,10,186,0.015568867,0.041706715,22,515
2018/3/22,11,186,0.006773176,0.020232849,22,516
