date,time,cell_num,upload,download
2018/03/12,10:00:00,1,0.512052183,3.1953705410000004
2018/03/13,10:00:00,1,0.363999577,2.584983063
2018/03/14,10:00:00,1,0.523817863,1.918089809
2018/03/15,10:00:00,1,0.28800000000000003,2.39
2018/03/16,10:00:00,1,0.637890482,3.434804535
2018/03/17,10:00:00,1,0.706633902,6.529056473
2018/03/18,10:00:00,1,0.556327362,4.372258368
2018/03/19,10:00:00,1,0.41747564299999995,2.4962132930000003
2018/03/20,10:00:00,1,0.420251904,3.871141882
2018/03/21,10:00:00,1,0.3,2.58
2018/03/22,10:00:00,1,0.342535362,2.364106493
2018/03/23,10:00:00,1,0.284578133,2.180841055
2018/03/24,10:00:00,1,0.346133509,2.975767756
2018/03/25,10:00:00,1,0.337891369,3.507676229
2018/03/26,10:00:00,1,0.30594860100000004,3.396143703
2018/03/27,10:00:00,1,0.275004787,2.2614176269999997
2018/03/28,10:00:00,1,0.27412993399999996,2.5220356369999997
2018/03/29,10:00:00,1,0.316094408,2.077562504
2018/03/30,10:00:00,1,0.209823017,2.05035943
2018/03/31,10:00:00,1,0.35260501899999996,2.8451952360000003
2018/04/01,10:00:00,1,0.358921385,0.75346283
2018/04/02,10:00:00,1,0.37153289799999994,0.691287737
2018/04/03,10:00:00,1,0.275600348,0.822855263
2018/04/04,10:00:00,1,0.306843987,0.248932543
2018/03/01,11:00:00,1,0.441810169,3.117567415
2018/03/02,11:00:00,1,0.320326138,3.105592909
2018/03/03,11:00:00,1,0.39180166200000005,3.822476635
2018/03/04,11:00:00,1,0.474975004,3.7109521389999998
2018/03/05,11:00:00,1,0.294580717,2.714928312
2018/03/06,11:00:00,1,0.47466775899999997,3.442879992
2018/03/07,11:00:00,1,0.457932787,3.086631594
2018/03/08,11:00:00,1,0.37249032,2.437581291
2018/03/09,11:00:00,1,0.462988396,3.545941286
2018/03/10,11:00:00,1,0.417053995,3.962245989
2018/03/11,11:00:00,1,0.52065032,5.366450863
2018/03/12,11:00:00,1,0.38234792700000003,3.7518472289999996
2018/03/13,11:00:00,1,0.34812744100000004,3.053602095
2018/03/14,11:00:00,1,0.5984446720000001,2.609568481
2018/03/15,11:00:00,1,0.36016409899999996,2.1972976490000002
2018/03/16,11:00:00,1,0.364545984,3.147223463
2018/03/17,11:00:00,1,0.600505648,6.394766064
2018/03/18,11:00:00,1,0.62138113,4.526342983
2018/03/19,11:00:00,1,0.43200000000000005,2.82
2018/03/20,11:00:00,1,0.36127059,3.8031929680000003
2018/03/21,11:00:00,1,0.161458044,1.257509527
2018/03/22,11:00:00,1,0.381500826,3.746583405
2018/03/23,11:00:00,1,0.305943317,2.290201836
2018/03/24,11:00:00,1,0.481718035,3.129577875
2018/03/25,11:00:00,1,0.347740669,4.393322535
2018/03/26,11:00:00,1,0.29100000000000004,3.16
2018/03/28,11:00:00,1,0.328510303,3.438460951
2018/03/29,11:00:00,1,0.326271172,1.905278025
2018/03/30,11:00:00,1,0.206300945,1.3570782280000002
2018/03/31,11:00:00,1,0.379048195,2.408734703
2018/04/01,11:00:00,1,0.40951334,0.672563171
2018/04/02,11:00:00,1,0.32467069600000004,0.417617016
2018/04/03,11:00:00,1,0.32778553,0.919828091
2018/04/04,11:00:00,1,0.288707552,0.567597475
2018/03/01,12:00:00,1,0.353366556,3.2901391319999997
2018/03/02,12:00:00,1,0.302562437,2.7144250389999995
2018/03/03,12:00:00,1,0.353082705,3.132761641
2018/03/04,12:00:00,1,0.45874411600000004,3.3191033269999997
2018/03/05,12:00:00,1,0.218008165,1.82458766
2018/03/06,12:00:00,1,0.34227356,2.9198906989999998
2018/03/07,12:00:00,1,0.53640193,4.7788644410000005
2018/03/08,12:00:00,1,0.722206984,4.387111855
2018/03/09,12:00:00,1,0.347254086,3.016559496
2018/03/10,12:00:00,1,0.531599474,5.681081742999999
2018/03/11,12:00:00,1,0.631675882,8.176416283
2018/03/12,12:00:00,1,0.65,4.123259592
2018/03/13,12:00:00,1,0.443587885,3.479058609
2018/03/14,12:00:00,1,0.518,2.837793941
2018/03/15,12:00:00,1,0.35600000000000004,2.58
2018/03/16,12:00:00,1,0.38799999999999996,4.07206831
2018/03/17,12:00:00,1,0.589382219,6.290223789
2018/03/18,12:00:00,1,0.510017166,5.514230795
2018/03/19,12:00:00,1,0.362434759,3.923107452
2018/03/20,12:00:00,1,0.513129797,3.90428916
2018/03/22,12:00:00,1,0.501588554,4.003848152
2018/03/23,12:00:00,1,0.19641921,1.494751177
2018/03/24,12:00:00,1,0.295269194,2.595352669
2018/03/25,12:00:00,1,0.316107779,2.9893823719999997
2018/03/26,12:00:00,1,0.426448526,4.689534836
2018/03/28,12:00:00,1,0.381161556,2.455073147
2018/03/29,12:00:00,1,0.436012316,2.3765891359999998
2018/03/30,12:00:00,1,0.3185151,2.7817121510000002
2018/03/31,12:00:00,1,0.32018621399999997,3.904980736
2018/04/01,12:00:00,1,0.35729760200000005,0.486085749
2018/04/02,12:00:00,1,0.389290876,0.8777715779999999
2018/04/03,12:00:00,1,0.347283516,0.401669712
2018/04/04,12:00:00,1,0.326243114,0.143448734
2018/03/01,13:00:00,1,0.285311127,2.575830107
2018/03/02,13:00:00,1,0.265449133,2.373017054
2018/03/03,13:00:00,1,0.490970068,3.4346648980000003
2018/03/04,13:00:00,1,0.45711200700000004,3.597046738
2018/03/05,13:00:00,1,0.32983179100000004,2.492525797
2018/03/06,13:00:00,1,0.274423723,2.477521915
2018/03/07,13:00:00,1,0.347349739,4.969084606
2018/03/08,13:00:00,1,0.434931774,2.4355064580000003
2018/03/09,13:00:00,1,0.301789637,4.528781824
2018/03/10,13:00:00,1,0.5123137,7.376009398
2018/03/11,13:00:00,1,0.38986811600000004,4.822923651
2018/03/12,13:00:00,1,0.5261521720000001,3.4998908710000003
2018/03/13,13:00:00,1,0.337845526,2.8387012289999998
2018/03/14,13:00:00,1,0.356500196,2.477651138
2018/03/15,13:00:00,1,0.35737158799999996,2.466680651
2018/03/16,13:00:00,1,0.344926805,3.31835084
2018/03/17,13:00:00,1,0.532,8.086876163
2018/03/18,13:00:00,1,0.504578638,5.528569145
2018/03/19,13:00:00,1,0.296007948,3.8630776119999997
2018/03/20,13:00:00,1,0.410233374,2.474648905
2018/03/22,13:00:00,1,0.36836375200000004,2.955469828
2018/03/23,13:00:00,1,0.18009831399999998,1.4960637280000002
2018/03/24,13:00:00,1,0.34076309200000005,3.2799087239999998
2018/03/25,13:00:00,1,0.277711229,2.326799135
2018/03/26,13:00:00,1,0.28669828399999997,4.163685608
2018/03/28,13:00:00,1,0.30524694399999996,1.9233752730000002
2018/03/29,13:00:00,1,0.329995279,2.40594018
2018/03/30,13:00:00,1,0.394245377,3.33259305
2018/03/31,13:00:00,1,0.334657726,2.847314186
2018/04/01,13:00:00,1,0.318965845,0.44740703600000004
2018/04/02,13:00:00,1,0.320609035,0.023051013999999998
2018/04/03,13:00:00,1,0.34746724100000004,0.081848364
2018/04/04,13:00:00,1,0.263988934,0.59210309
2018/03/01,14:00:00,1,0.294935541,1.327559786
2018/03/02,14:00:00,1,0.293311577,2.9168093010000002
2018/03/03,14:00:00,1,0.388790674,2.939461966
2018/03/04,14:00:00,1,0.47379080799999995,2.888859529
2018/03/05,14:00:00,1,0.332138243,2.70410224
2018/03/06,14:00:00,1,0.317938843,2.811084433
2018/03/07,14:00:00,1,0.336494894,3.61942853
2018/03/08,14:00:00,1,0.423784561,3.14520792
